Time,speed,steering_angle,wheel_speed_front_left,wheel_speed_front_right,wheel_speed_rear_left,wheel_speed_rear_right,radar_forward_distance,radar_left_distance,radar_relative_speed,radar_address,radar_new_track,raw_can_src,raw_can_address,accelerometer_forward,accelerometer_right,accelerometer_down,gory_forward,gory_right,gory_down,gyro_bias_forward,gyro_bias_right,gyro_bias_down,gyro_uncalibrated_forward,gyro_uncalibrated_right,gyro_uncalibrated_down,live_gnss_qcom_latitude,live_gnss_qcom_longitude,live_gnss_qcom_speed,live_gnss_qcom_utc_timestamp,live_gnss_qcom_altitude,live_gnss_qcom_bearing,live_gnss_ublox_latitude,live_gnss_ublox_longitude,live_gnss_ublox_speed,live_gnss_ublox_utc_timestamp,live_gnss_ublox_altitude,live_gnss_ublox_bearing,raw_gnss_qcom_prn,raw_gnss_qcom_week_of_gps_time_of_reception,raw_gnss_qcom_time_pf_week_of_gps_time_of_reception,raw_gnss_qcom_pseudorange,raw_gnss_qcom_pseudorange_std,raw_gnss_qcom_pseudorange_rate,raw_gnss_qcom_pseudorange_rate_std,raw_gnss_ublox_prn,raw_gnss_ublox_week_of_gps_time_of_reception,raw_gnss_ublox_time_pf_week_of_gps_time_of_reception,raw_gnss_ublox_pseudorange,raw_gnss_ublox_pseudorange_std,raw_gnss_ublox_pseudorange_rate,raw_gnss_ublox_pseudorange_rate_std,route_id,VIN,accident_category
134,49.62482854970416,29.57747319452764,89.6435517861674,16.945358124178476,87.99474238042593,22.671579436484347,119.18538128571225,9.129774994936902,28.88565008496805,903,1,3.762083065536441,986,4.671047740674787,-3.4798478754654365,-9.761317022155119,7.298216082074681,5.419692345321778,-9.072210059210718,-0.08716089359826325,-0.007295706941268215,0.0632320340050164,0.0772546499976848,-0.03934205190013691,0.010294859711305018,64.9843630020975,41.05312185565134,38.75237536093304,984671163652.1902,444.8587573077487,116.20241763708263,79.64223531703243,-101.68845740141637,24.499637716971222,899100401256.7478,613.0913807350325,187.4328704177309,31,967,34,135.79212183460302,9.022138468212006,8.347336579568756,6.734774989968146,2,983,222,56.87086806314936,0.16561793038595618,5.351452417067943,4.384830635189574,3,VIN_0,0
135,35.939901188041524,-28.168598682765555,55.04765231266959,55.23711518363139,6.9468848546095145,97.39874522875658,140.53713391074228,-44.40715771633474,-4.830791270977194,728,0,-0.30831693911653524,996,-3.4889382797699486,7.554925817720452,-3.5696468149860667,3.0101867750345583,6.597852512196813,-7.5141236107088405,0.06831302928013935,-0.07798257664691073,0.06351305024823978,0.049542320356302655,0.08586662953307714,-0.05253752998472827,-60.49534872006316,-168.38310027086186,6.042126762495475,580019782478.162,173.5435307865879,152.40016911875296,-18.610755787162944,166.43216309892227,27.44379823571282,292623869150.0913,127.29267515927577,30.710601004508508,16,733,126,53.75210251262461,7.435782314114806,7.268438084917841,1.0537718136749796,49,1705,1564,2.531249490042775,5.504027526758976,3.644887349637557,6.67071185017172,81,VIN_0,0
136,56.596167790144506,10.519190879649472,74.05773954545292,6.599525874570289,3.172603596459478,41.60705323078422,33.01272185955138,40.93592041559721,-28.411560421215864,960,1,-3.228622052897885,755,0.20974576394098676,-2.2651819450760557,8.904788486054066,3.0939525336760205,-0.6597248655608681,0.770746337756055,0.09984902853833369,-0.03064599563638419,0.09893805125097052,0.00535766800211171,0.021270355242672692,0.04639516870723975,-67.95445746852667,-14.083701100095197,7.922657363803692,792611969231.5573,868.5703216038736,67.72299161859266,-8.091470613638947,112.65910324764428,2.7215705146589606,965124405532.9054,675.0574492886501,348.60667812540885,19,1862,88,49.73849895674125,4.961342679642295,8.070647563995276,5.622084443216394,25,1695,1681,170.67523818554727,0.7904093250771782,0.13364613384935553,8.667439466555592,19,VIN_0,0
137,31.068422923263494,12.35189684481604,6.062013778936814,52.01732484284859,17.454589921219497,48.4107525403505,153.12208484230513,-27.76984967201408,13.097819355164148,24,1,1.4882672275340845,324,7.38193370578492,3.991595148617378,6.23402920132331,4.263358024550929,-2.261720135456229,9.766777731131548,-0.06192849083328414,0.02254640103489744,-0.08031847801861319,-0.0010150060933334926,-0.03248304907440491,0.006918126936409405,11.890862249338369,174.1669115001368,45.06320627468785,352954706203.74603,823.8323019861765,282.0577215723713,-23.12778270200978,164.81584505503997,23.11432438445888,709956809778.3882,319.9169595769176,268.57536749842194,16,831,841,143.13657446191036,0.8788111357959538,1.0355566971623387,8.099771085549133,11,618,1053,161.9259731195426,3.5841575873690426,6.053790480721638,2.0940601077142027,75,VIN_0,0
138,52.980424221260506,-35.081928765238835,45.76688198001509,6.383929410164124,37.721980766940945,28.81845677716839,178.2823495733911,27.184003751885825,19.242308852754768,588,1,8.336790515554341,192,6.502556145022684,2.2540146910442402,8.417695859563675,-9.596187518091533,-4.502472603647987,-8.36317702390647,-0.04810420439814005,-0.005957458656823983,-0.018098802046705262,0.06177606662538676,-0.012964274700290407,-0.05082985441035018,-61.74998831421088,114.40374442573739,35.506435943834106,347831328713.2027,179.28602918416036,52.1840047225144,29.25378192064781,125.62624820537093,8.68305347994257,699812925613.511,162.11355512812375,111.59541292550453,1,140,1830,14.797657394369136,4.5594988100963265,4.9144824143056764,0.8269265193967945,49,61,1092,25.98531002129123,4.560518320547883,6.7982028753689985,1.8115602477235138,12,VIN_0,0
139,10.182144050473207,15.944915238158138,81.16498118200619,80.74413941993821,86.54131194625253,48.773980188780875,171.4219550411992,41.26133707298996,15.5385484347742,282,1,-3.015770408623119,613,8.740263028453754,2.836701571037132,-9.227828184348805,0.12881284548769045,-9.11022768804894,8.259372698868916,-0.0837974787996332,0.07769182376204462,0.09538459692220555,0.07842303602597331,-0.05221427871664646,0.08654338636141246,29.07974590171986,146.17258992584897,11.334955040003642,340244155193.29047,73.3269808802195,200.9615903204686,-61.54115647465562,-175.09855136297602,48.1840153736954,474441691859.0979,544.4425238409755,243.35631843921817,27,1976,499,73.93700951058786,5.487200981542836,3.0574808939335787,3.369758814888969,2,1066,593,20.603961711996476,1.5221803436799408,0.7239095810461715,0.546505756376171,30,VIN_0,0
140,72.21653250249757,-30.27374235373123,47.624862466306574,52.000110935573254,36.44013554903016,92.2142897372267,74.4856068802016,-3.8788843288397956,-28.815223544990754,515,0,2.903034318984245,415,-1.895736173328439,-5.447067403064865,-2.8052774050276152,5.00949171560152,1.7748406888161394,-6.417376165452648,0.005145780223283672,0.052327777824736965,-0.010172592464740074,-0.02201781710347625,-0.007665928261390703,-0.06176161559818634,-72.01088692674927,143.32046809397178,16.638546293963575,988304735684.2126,452.1770621248171,138.54462027082127,51.99157864480688,26.748741528001062,34.30395902780644,390154602750.95337,370.7035979344817,58.86392095159843,7,1044,692,196.24607415044397,9.719115699158433,5.772133153109192,7.1733739489273525,13,591,1985,61.37097271779197,4.735099070498795,4.000389426205997,4.994571238737606,93,VIN_0,0
141,51.662710881979265,-4.531334551735853,17.605124917283465,70.20094452968107,27.53604284439669,17.92195057845992,141.76826203798342,-39.421267897347924,29.280338218440065,162,1,1.8324865887870843,667,4.424846691378846,-8.949777546133467,-3.743206357196538,-4.659299947032,-9.598909775217264,-9.69846236504635,-0.05969134609405753,0.0380150576757623,-0.04462042760652445,-0.05033046865434541,0.07174180573345051,-0.07386111782644277,-86.31419040442694,146.6139937385102,11.44439808183843,257783057597.98645,269.07738371408385,111.75915218609927,24.484363391645346,131.6982966013116,24.584736815241186,40805022408.68796,103.66078926366772,89.82664722009477,49,1300,1613,148.51879200849524,1.445491934135097,4.3816265601490265,9.302079146366998,14,1116,1808,184.74760391938,1.2054442412432753,9.98055156639479,7.41245055125596,20,VIN_0,0
142,84.97184293370388,34.72158022142396,12.041947854910584,94.59018701267006,13.51774080249596,90.81738718013284,134.817559724834,-49.1699903665349,7.108237958955314,782,0,4.827301924216439,222,-4.843336610928146,-3.8342950124050486,4.17285779137984,6.557733809993522,2.9379118683697705,-1.6248063800768815,0.016159223033164236,-0.05754500213625711,0.044303158063613624,0.03655268930867675,-0.06998919419732706,0.0717617153464451,-1.5156734721364558,-9.019390501161752,40.757689149381406,280226395125.8317,132.7416174976833,47.04003023827146,0.9296018624649633,-63.776341682200396,10.60464837081263,611902255853.027,137.08760483972915,347.3266563731148,3,490,1174,177.46438173442814,7.122311941254226,1.2399805667202257,1.7239282258493416,48,1203,454,172.49138662893918,2.234280579013536,1.3765266339898596,1.2167535583186706,23,VIN_0,0
143,50.434799266904285,31.814572072813704,33.228385884381325,2.021539430397201,79.61379614467742,42.130066350868866,95.64640683814147,-42.83672054400856,-22.57310318371161,924,0,-1.9231706268354305,118,6.579964548474614,-1.2756897157927973,5.908110432373759,-5.398706357636018,1.957629182665226,-3.3138767150461224,0.07882122441163417,-0.01085325684312237,0.0888303757305969,0.05053777613546964,-0.0676712628863862,-0.04773049029840697,11.356147613457367,140.31791960514664,46.734587947274825,589096578775.6182,198.74247219331264,242.57492219947468,-71.26720685514042,32.03894726240526,8.220085105479752,738043789713.6091,52.57427084645394,61.83484104321025,49,1206,1224,60.96374953497956,7.372966133098817,9.01054880759993,7.754871224560759,22,1758,1016,89.31885910654141,3.07038272493523,0.1442129877553544,8.452691585516078,14,VIN_0,0
144,71.83906038666088,21.68732927729421,67.59657927300483,16.76703403096638,90.43889048899769,84.2177629894785,50.11217419540856,20.989577645151442,24.225611796899564,618,0,7.124372293886118,887,-0.9111076818960573,-3.8521969437689236,2.7284024099527056,-8.703956553369295,3.0419653996610556,2.127618364938133,-0.05291572530941751,-0.012328330141385055,0.07801420087874894,0.058586067097941535,0.03651007467572176,-0.06057206043422985,25.288943456227315,-72.20576035932167,4.354984702120862,233048057984.62442,234.0401297322171,238.21417639606818,-76.01454023254246,-124.21152421848356,2.203637235500111,719679030277.0765,325.2606843618909,292.0365266906421,27,1251,506,44.764428635866494,7.710222886306262,8.359081538747,8.8322496743425,43,1653,1428,99.97871409025416,6.658352217850775,2.6151383593640642,1.5383584986683885,18,VIN_0,0
145,64.80869405255737,40.908521904646875,59.08307645015909,26.970384688985693,0.03722289666130418,70.88272903934408,89.65338669739337,49.46259172385433,8.377891492515474,666,0,-0.02458959246610881,836,5.204932672161743,4.750006995056648,-2.6022306679550677,0.8989162821611618,5.134169129867699,9.297656779594409,-0.06532099169182023,-0.009158586448640607,-0.026225134582750817,0.006100141063959286,0.00831589845070417,0.04203293626727375,77.59023659633422,-6.8923273612435025,37.62015096535617,780525735835.4473,291.21177510845683,306.7696038631968,-29.309336953199804,-156.94348130410097,17.212603487983014,866647378736.3253,925.6987699993783,218.90931837570002,24,1153,645,7.266925466453955,8.874863445220202,1.4970395519264013,2.1143356137170843,36,899,16,83.82348783087909,8.051639901844496,0.7027947226737008,3.2619243383052234,85,VIN_0,0
146,81.24948594849387,-40.67291451364763,10.687141008817136,7.410054286655865,1.4369382208452297,20.3111958927226,168.2410701818619,11.471216207723735,-27.667655856265775,310,0,-0.07921735887638803,827,5.491572314162493,-7.433145743992093,6.319819742908976,8.22907455383326,-9.303594350980982,-6.061976328346958,0.020983362232129973,0.02920977218433901,0.04698328342696073,-0.0958249615424567,-0.06101763027778256,0.09944934854473017,-50.19680742553616,107.73273853358853,24.442013049718863,136755510894.92784,470.9798546785755,81.74651540877242,-87.06299831082626,-96.26043668075536,2.811299125535255,527366656145.2936,998.9695397117425,128.99511949476738,18,467,858,177.13940876727654,6.252711970365558,5.566548077534289,3.8278581517456676,35,1138,205,146.04626963257152,3.2752780921962388,9.529800485092263,8.845243252623158,10,VIN_0,0
147,41.16666991422737,14.842654310487283,7.9048720566240345,28.088041859325696,81.1456860422325,97.7375304753912,67.50759822208026,-26.942972741569182,-24.145756978758314,327,1,5.764986768450829,888,-0.3133374453759359,1.6759282279818741,4.889405720982863,-1.1049511122963658,-6.04200608663116,6.655828167574999,-0.07214486369329123,-0.0843175131880612,-0.0019525951522421925,-0.005607185679353588,-0.0422177556256598,-0.0057794269861833475,6.689817110177572,26.682310207270717,47.98167059461714,854098007428.55,626.326898681355,338.34425901761045,75.20537895078198,67.23555428219396,0.40079368422756834,913873003964.4031,132.91706966635786,83.81506759352446,28,1207,71,141.06159747526104,7.16252933481178,7.675331208419683,4.678626680126666,7,1118,1471,85.0814588579734,5.97367153523506,0.3395030138649413,4.9747972691531945,89,VIN_0,0
148,51.212353203394926,34.71746324689815,12.242011893163408,58.43182481467403,79.89454517213012,61.160762439363694,23.786563148221674,8.526777446778176,28.17480576963115,63,1,-3.0866406097469534,547,8.623423400674376,2.3020945134356694,0.3557010960553164,8.565120968951526,-8.54047531552701,5.0856149424037,0.08931178149352051,-0.04362517420531371,0.006774923021019452,0.06388658315884768,0.02331918361653025,-0.02673357740236966,-4.095075571478787,172.64029544586583,12.914033886502157,812268677231.3745,332.20712469777123,255.33886702460254,69.59944039368503,-174.04590028798816,19.62052639137773,468891871014.0646,102.68108117978714,303.67057595160566,42,1639,100,128.35561031618676,5.562764039141146,4.3597869691250235,5.773319567672051,18,1928,1052,11.85020829972867,0.3334830016007384,9.267955087491208,0.608352138838717,91,VIN_0,0
149,93.91323260655214,-18.214968617301494,60.75561149498928,56.9598812940817,41.866565708198024,56.129306270763976,48.25231881546104,-42.73861871875033,-14.18288103234154,138,0,-8.86865537579136,528,-9.476538783323392,8.307413325860907,-3.9442542619533754,4.940837615671683,6.257149324785672,-5.6468851974170065,-0.030522428635855844,-0.07960367173855186,0.033393510502531504,0.09666612271116518,-0.09098407445911848,-0.03142050002638806,15.182883992201752,-4.023818042204397,19.269961249898103,75549589819.08115,759.3376170513206,306.68207253927716,-69.76045949828014,-156.294920846688,43.490538346517084,795598105260.6957,286.59457679764364,23.65502727334096,12,1325,32,53.45984491364919,9.185157977158873,7.0021660718847345,5.139315604102777,7,855,1695,69.02964207436946,2.2832678201856673,4.049786675403261,0.42913881618414584,21,VIN_0,0
150,20.713061823659118,-10.92271975443905,55.07167160998847,63.21213639884109,56.01223893473818,86.61710792854436,32.083485662017665,-12.26233593007806,-27.568916469296894,509,1,8.152324143377566,240,-2.8635962220657385,-6.434607516739847,-7.6006980684256,3.536768301679327,4.321308943471049,8.823199770380391,-0.03030496438303694,-0.06289967741225491,-0.08552321920908774,-0.06645941656227566,0.02325195865057264,0.05864061604590137,57.79888685677696,-22.893773243231863,48.844260090074556,293727290689.165,428.6110096331275,216.78697561320138,78.28860858951381,-64.6585034831784,25.084164463512078,940268581614.3046,141.17348402082018,315.54443605436194,34,426,1168,129.35033315109467,4.955182736602498,9.0515949023361,9.101781447095556,16,470,145,154.05780818538452,7.723226995287184,0.8472922024977037,7.185693807420584,78,VIN_0,0
151,52.87455277748552,28.378236188934622,66.34056920611746,64.17978060195473,53.64078872784437,40.03937886366637,9.622404613397162,6.637982461179071,-23.720628005257122,924,0,6.04436415708539,649,4.210655477613798,-6.3657133488412,2.4083626623989502,-2.734372864853132,4.965927637498584,7.668187089111033,0.048238393640142124,-0.013712129825818598,-0.07455238331092265,0.07708758791958267,-0.0029253744688181593,-0.09871527767868729,-31.219896785720827,42.85052420935091,8.617434460991952,122973300133.67924,520.6982991913657,321.4220097078705,77.6668389666525,-16.87214989409179,15.3418679599226,2021828018.302915,907.7718914264171,110.89492923415817,24,38,654,186.336913324193,0.3443023154628688,7.515233156974356,8.34240821653384,44,1029,898,89.2506787898492,6.332114162552847,8.167000626785349,9.709984409194586,56,VIN_0,0
152,78.75406058276943,-27.76459364012497,69.4436746606054,10.830415835203699,48.53182170726178,17.77309694603294,14.446722621144792,42.507347453124495,-23.9219213657505,403,1,-3.406801697748234,515,1.1804473511908569,0.6499925822860302,4.083172179653987,2.614275427638317,0.31377324071437407,-1.2162851800803658,-0.08263666257163654,0.014601613235008234,0.05041461063043262,-0.014606602400920668,-0.014271824087736612,0.027895306780104184,-24.59627225280846,-114.79865067488596,12.753772131852475,247165339721.92337,972.5358165090906,65.47605236029467,-3.50785256981068,19.00652361093674,42.532324261740136,250720360556.6605,733.3787081494063,74.585539180984,38,533,1048,197.66249734345158,0.8029670070022854,5.252501957402806,3.946441013120535,2,888,860,132.74041103626038,7.011242233801202,2.7692236079833146,8.299704265459642,77,VIN_0,0
153,62.47432920243033,-14.127979903033857,59.40901594029039,91.7477396987189,14.711845599727091,38.46080749055031,194.99006893652674,-20.958925818239894,-29.442395573390826,73,0,-4.892366444522449,276,-2.770533020710899,3.7379985956484383,2.648344118304271,-1.0772867557538675,-5.446893655729483,6.437004914876862,-0.09844660993113026,0.003197475703567612,-0.08278696092855964,0.0014670290610348802,-0.0744900985625103,-0.08770166838709431,-9.093103704467225,80.13378141008064,17.566949939675403,626147417900.24,82.7901268234994,196.55144459411665,1.6159572387927597,-177.24476814608232,38.662594764742906,362229938060.461,141.18782098535388,77.00870469856883,44,1003,1886,97.73374704531153,9.696090195032568,4.5606753341328385,8.655920615850727,50,501,1738,119.91430209725986,8.098795311276309,0.18910098629410066,6.8920354719051495,67,VIN_0,0
154,43.81628988212336,-14.7478532427156,99.45363430737454,31.83377684469488,11.836644970527521,63.41289385026753,11.450406284626503,-6.6593616196068055,12.674804890911567,165,0,-7.339418809600455,162,0.9510539643101641,2.5266295320033834,-3.9437284030420816,1.485690771467354,1.8216014085638914,-8.705048417581406,0.008820508876491856,0.0015122470264935933,-0.011228230981081916,-0.07280243623870296,0.010121589129086742,-0.047442133418093294,77.6823712909914,167.1627772936675,43.12177283386684,481035973562.96375,950.6328571619329,285.64491715688615,40.886479351798016,-145.7535606508127,7.40994816364196,175570033025.8523,357.89698823379,50.031184815956045,23,1024,150,74.55970913196191,7.874085334769692,0.4785063943947465,7.642224718035026,13,95,414,168.86157425417161,0.09499425542148776,5.587707292162758,7.412657430124253,94,VIN_0,0
155,21.249668017418387,-24.63704220340692,57.1523075182089,95.74673815606221,13.686294262595355,8.618206943844697,170.0122559578618,14.59744454968893,-13.262703649452902,477,1,0.694495012064607,629,-2.4898948870154847,3.615832899994583,-7.434596486056142,-3.5546141168900185,-3.7747625724039775,-5.166340251124248,-0.01679649970487951,0.07470480968280022,-0.0064030789663716,0.04005417052748744,0.04507289876841708,-0.03853377106423905,26.19146664574886,138.12358212525197,30.57404137637738,353342764488.21906,580.0827342304192,185.31233553313595,3.4050757823185904,-4.8020645530479555,40.765929572330684,473326978274.61206,465.527944244286,197.21436255851944,41,1718,741,125.61626827198127,8.158714039306505,3.820561933420925,0.06706996924563224,34,1815,1012,4.42670986438809,6.810891566132977,1.3509067065363212,3.469893111870573,4,VIN_0,0
156,21.745776022321305,27.17743832897969,47.016375047526424,94.83109559858848,94.45875072435481,12.979365970727773,152.7906881173225,-30.138499705441667,-10.70120744442502,323,0,8.784006711157467,139,-8.7519321631939,-8.815318353317283,4.332636199528173,-6.934946730089033,-8.803883433596999,2.7925891097739672,0.031160459613960856,-0.02156017418342729,-0.05705694511417925,-0.05188905236555541,0.052300204228100944,-0.05602237955806271,43.18579969994039,67.17943338882017,6.974724434905072,31646773286.156536,912.5995415839969,272.82667781455757,83.46205424601806,-27.65097470240056,33.61244453590175,474173665847.0476,751.3458878826649,244.44106475788016,45,1600,496,15.980325192588563,0.5019573397478805,1.6376432374723526,4.194696247443932,42,605,936,144.20441000369465,8.96986928211616,4.5194174295925755,1.9163006971981744,16,VIN_0,0
157,95.97763950045068,23.912971968876747,77.26424291731965,20.720902673341325,8.043651131963415,68.28984124981268,40.42952515085925,-19.143916639201876,-2.781413340457842,105,0,-6.08453029812817,497,2.4827352324536527,4.44216374907681,6.97310804505268,-0.8496978020169603,8.57102879430387,4.947150612447766,-0.018663139018736327,-0.02272622601125915,-0.07896289032942641,0.07919215792078202,-0.07951237911630125,0.035356224916225476,-34.300664871492344,-17.830189563412546,48.929595945632045,114774621450.18906,123.5829795153629,116.72246441074442,-6.506560124724075,-47.02977162606783,26.938019494695318,67071380730.30618,550.1171644904997,247.89709712008926,6,349,337,7.155703762987953,5.4175731683372765,8.74714032279806,3.163454554106959,46,1756,1771,170.9173102023073,3.2807583576564756,6.126918026346733,9.69450944345862,69,VIN_0,0
158,31.33238709003374,-13.47008341441597,83.67381610979001,93.6298251195169,0.7615950664820681,41.405518330604465,141.90370780781888,-30.695175652187523,24.71818890556232,49,1,5.508847296153101,505,0.7666373863393012,2.7439136620383575,-1.1776175920858005,-6.185939714374062,-7.09215195336556,-9.86264841842045,0.02448137906870569,-0.07746244017256271,-0.06617039949705747,-0.0031404925793460936,0.06631466715989828,0.04037892894989864,-50.84189038194955,-82.00230510058375,6.680047961978025,947264308676.6134,16.63762435734839,237.57862778717043,20.038914003208134,161.36441154314878,48.66651266491524,382600195498.57526,451.3695578164281,182.75614597274537,42,697,1609,160.60744975940858,8.70187775627955,0.5776108846427563,0.39141103744587014,8,1927,161,170.41468429233424,3.925873407639886,7.547755717187975,6.8452484162017075,93,VIN_0,0
159,9.380654735741468,7.899868257515038,25.03373473306055,46.54170998851905,27.679171977243133,91.43457060546184,82.26070418599028,11.591576697860518,1.4179610655003074,22,1,4.2900586727826795,376,-6.764495523416949,7.248893622092197,-2.665293439810905,2.011363406694251,2.938666093372195,-7.706099229860818,0.011374007290888444,0.051597648601833246,-0.010286191301842024,0.07372729367031555,0.09399975102306021,-0.09808058950978192,-29.92762953000438,-6.814682626169116,3.2956846482584288,977820279321.6721,527.9869055022936,239.79961895018596,29.41417032846185,14.107697596197141,47.405838982658075,205731315957.85788,157.15427465555888,17.895799971372032,20,1044,1296,181.70850576589504,4.931604032387755,9.444152191280985,7.597237319808917,5,216,902,139.24960017595708,6.093964852383339,7.857739596484782,3.8717797374543403,22,VIN_0,0
160,77.5975376608513,-20.635196428688946,41.441465644323486,6.446448495606882,40.38158679460747,2.4042764240147396,132.85349398575104,-49.32212973908423,0.25864764123786443,16,0,-8.257014990557686,303,6.089558647041535,-5.886466280353552,5.285432766505021,4.572622074561908,-3.698869741866922,-5.462947744809434,0.04974572898787233,0.0699774308487974,-0.09176449800050789,0.03333925935804766,-0.047258887429291255,-0.03661268049621136,74.127605210034,-100.32118040244382,45.39365643748438,608188554263.3438,419.37045540201126,238.06078650637787,13.809001395816694,-90.3372806800843,6.738086171821389,27569296395.209427,65.64646358335557,257.7918658454128,38,1443,1759,4.857644304979725,1.6801362941805298,9.087043888614053,7.858802862813653,38,853,66,106.4449292095127,1.860388560242059,4.489833724619389,9.630852146773826,18,VIN_0,0
161,30.12963779221097,-10.452485800937872,36.4268407558898,35.538946419865525,15.29796218623386,60.21117667565468,144.1358087841639,10.484990518481276,10.807737639603218,22,1,-8.91284982022382,948,-6.075402693740064,-5.506776484711953,-3.691160784777594,-5.974251259339689,-6.128737182508102,1.6548616162851282,0.07210825705456195,0.03443039727861649,0.07905960496895695,0.08109906821915644,-0.0037284213723031423,0.006386974577154425,-11.09699512911024,43.59850685817844,46.91366099945789,880616599119.6609,70.5567195314103,49.865518006359665,-8.759965256418909,155.31590275434934,25.27856930181926,958983565744.272,648.7998647630426,80.2189621363232,6,267,736,99.97615133986176,1.947307279038497,0.18231398059726955,7.603458004589875,13,1763,988,160.32003037631694,1.7029576734846052,5.105349765665139,5.413100300098378,1,VIN_0,0
162,81.86399822939381,-27.592563570632578,17.12869913923606,20.70851834088563,11.614444524171608,63.65347071437978,190.44944005282898,3.8373119643981966,22.422711220057202,819,1,-2.560111697831527,889,0.27096915348074013,6.041490641982758,8.630402096438697,7.286684669732029,-8.486853196103272,7.512619264539282,-0.0465399652077724,0.0030091987743761373,-0.05770633241005738,0.06875124699173471,-0.061198774792396486,0.01712470960619908,35.492139843390945,34.53185373877787,11.36199502087123,825526577537.2532,669.476098869709,328.56617289548086,-73.70603538232422,79.25440452399954,10.267240812047513,15318540944.007174,633.0577087133504,352.6310482125339,22,1607,1338,89.66260822198353,2.8439015727001293,2.0301216512442988,3.05132488888468,24,725,1687,102.92289488015702,6.261589033099307,7.717668290058422,3.457725022057084,15,VIN_0,0
163,94.70961485732879,-25.645776481139418,36.858716203980755,20.181180327402892,3.165289007511385,44.69435753584302,179.22961874338327,2.684292361649952,10.24985802640672,279,1,-4.760221795681334,840,-6.917703983984335,2.4912944251353846,-4.536601560456395,8.975632120624677,-2.6568324357987683,5.663850868163925,-0.022723841943870268,0.041916414079546827,0.053311872135589466,0.09384550777121045,-0.03676958461774396,-0.018931543572838577,-23.602141349644313,-114.73940574133637,18.403706423784357,712401124238.8611,834.5972014624158,87.43639333451783,-71.1179953390762,74.5505475181595,46.934096090267964,975702047986.5363,643.2854133218098,324.71181341499874,40,859,733,22.566279591429495,9.099794142117624,3.356749841463337,2.3392207469321025,9,1548,1061,13.083170962975332,1.2404636048860562,7.426521667935194,6.479894581215305,5,VIN_0,0
164,42.869086864991054,-22.592356136337433,55.679034526327264,54.231916856267745,98.31780616272849,88.73867316627418,90.52183693469243,-45.09538250120949,19.83004781659816,503,1,1.1809123009536187,661,2.7597098900806856,-9.311141761012383,-6.3088395254716545,-4.022025439516444,-1.0057323389010424,-0.16392174671825366,0.09527007880573554,0.05566723093448231,-0.09273460291854285,-0.06785012271831939,0.08089840231452969,0.089587874847923,-65.6915545781404,-169.83388715197333,10.359988992830226,922450098392.0065,58.66391630920642,204.58400560362327,-10.14063640177396,54.50421543154755,16.123990904782843,521275486581.3461,551.014716126577,51.96664049675399,13,1796,684,58.91251291137727,7.241498879029226,8.731156655861042,0.8573037527237137,30,1848,1678,111.55692398642496,1.9039629188762464,0.4474456200659849,2.6731686062772586,68,VIN_0,0
165,78.62843006312035,-6.982345971872171,25.174712835515713,78.12668596854807,10.262546830817666,9.372532341129913,176.74203673099333,-27.398791706108682,26.80815122094294,63,0,5.638521989112295,816,2.4178740183387184,-1.961975060000075,8.037599111285843,-8.305529120635244,1.7946357907217347,7.819124324134325,-0.00015184294215135619,0.010725784644919398,0.00040227634837253223,-0.030136749613187686,-0.004876330059892853,-0.08485601886630337,53.051474325663065,-39.52990445153853,44.65310594066866,166676689977.42535,998.6483145231897,216.9171639347712,-71.44720788911586,-20.750419378830827,18.87109249153534,295485569314.92084,340.1641984874135,358.95257145593604,11,769,1473,146.76522359463854,3.7874771295058696,0.43843192907855544,0.9009868415447253,6,1163,633,159.1171944938516,0.49787819504493513,1.6545249621685842,2.305083460524667,31,VIN_0,0
166,15.300357526747831,-42.00527318684068,7.656146296540078,96.29747046255967,94.64930187251987,26.01613078842724,87.75469630799928,30.513063033835877,14.736419947228768,716,1,6.0515038895984254,526,-6.75814548917373,3.5198875949063577,-5.83532149356242,3.384026332076477,-5.1580782893036625,3.467998670168978,-0.0023846163571024093,-0.04234210125476892,-0.04870000059342466,-0.08855880645461528,-0.04457318538089419,0.02189780450274019,80.18836609114919,115.64283012686991,16.50255457383782,107024970506.99069,336.0715259647864,137.20956358568208,71.46442207923329,-113.19415864203718,17.71037250148205,777997048293.3417,560.1479888856343,119.52195734866078,24,437,240,130.6395840028521,6.001145343609685,7.690858670132115,0.7767640299555856,34,539,1270,102.77775442679614,7.734454209850446,7.77124030916421,1.5962709012558707,76,VIN_0,0
167,84.79226631821355,-33.662833556148456,10.035368505220488,57.52678286422466,39.738760112765746,29.134233561556734,158.4333038983204,-20.277353820523526,18.55428474728933,400,1,8.780623572891106,115,7.829077753514625,-0.5960942625984913,9.674875042646583,-1.5394339476177485,2.7410870598337382,3.943530843892818,0.013022596546143211,-0.04470547810423216,0.058941491863831075,-0.08232884655434428,0.09907548673744612,-0.012277683488854454,-19.949865082359025,13.208261671267735,20.364940743022082,689231995348.1006,836.3644234262573,249.6798534448037,-79.64486456519495,10.524213287656124,36.69513743483363,675305043934.0123,574.4610054563746,215.03570686695403,43,1144,1101,54.95666535098336,7.163340376523775,5.190335475760866,6.552456991247119,32,936,1986,34.07533052501248,2.6491246034624183,5.361405007396081,5.189444457634612,17,VIN_0,0
